0.00.038.117 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.038.145 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.038.145 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.038.465 W srv  llama_server: -----------------
0.00.038.466 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.038.467 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.038.467 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.038.467 W srv  llama_server: -----------------
0.00.039.680 I srv    load_model: loading model '/mnt/raid0/llm/models/bge-large-en-v1.5-f16.gguf'
0.00.244.663 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.00.367.838 W srv    load_model: speculative decoding not supported by this context
0.00.367.843 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 512, kv_unified = 'true'
0.00.369.366 I srv  llama_server: model loaded
0.00.369.373 I srv  llama_server: listening on http://127.0.0.1:8090
4.22.184.633 I slot      release: id  3 | task 1263 | stop processing: n_tokens = 53, truncated = 0
4.22.185.566 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263157651
4.22.185.569 I slot launch_slot_: id  2 | task 1265 | processing task, is_child = 0
4.22.196.485 I slot      release: id  2 | task 1265 | stop processing: n_tokens = 55, truncated = 0
4.22.197.392 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263167022
4.22.197.395 I slot launch_slot_: id  1 | task 1267 | processing task, is_child = 0
4.22.206.627 I slot      release: id  1 | task 1267 | stop processing: n_tokens = 51, truncated = 0
4.22.207.526 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263183514
4.22.207.529 I slot launch_slot_: id  0 | task 1269 | processing task, is_child = 0
4.22.216.237 I slot      release: id  0 | task 1269 | stop processing: n_tokens = 79, truncated = 0
4.22.217.139 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263192785
4.22.217.142 I slot launch_slot_: id  3 | task 1271 | processing task, is_child = 0
4.22.225.563 I slot      release: id  3 | task 1271 | stop processing: n_tokens = 55, truncated = 0
4.22.226.508 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263204637
4.22.226.511 I slot launch_slot_: id  2 | task 1273 | processing task, is_child = 0
4.22.236.053 I slot      release: id  2 | task 1273 | stop processing: n_tokens = 78, truncated = 0
4.22.236.981 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263214779
4.22.236.984 I slot launch_slot_: id  1 | task 1275 | processing task, is_child = 0
4.22.247.912 I slot      release: id  1 | task 1275 | stop processing: n_tokens = 70, truncated = 0
4.22.248.820 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.264 (> 0.100 thold), f_keep = 0.200
4.22.248.824 I slot launch_slot_: id  1 | task 1277 | processing task, is_child = 0
4.22.257.209 I slot      release: id  1 | task 1277 | stop processing: n_tokens = 53, truncated = 0
4.22.258.157 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263224389
4.22.258.160 I slot launch_slot_: id  0 | task 1279 | processing task, is_child = 0
4.22.266.133 I slot      release: id  0 | task 1279 | stop processing: n_tokens = 37, truncated = 0
4.22.267.048 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263233715
4.22.267.052 I slot launch_slot_: id  3 | task 1281 | processing task, is_child = 0
4.22.275.156 I slot      release: id  3 | task 1281 | stop processing: n_tokens = 42, truncated = 0
4.22.276.058 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263244205
4.22.276.061 I slot launch_slot_: id  2 | task 1283 | processing task, is_child = 0
4.22.288.361 I slot      release: id  2 | task 1283 | stop processing: n_tokens = 55, truncated = 0
4.22.289.266 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263265360
4.22.289.269 I slot launch_slot_: id  1 | task 1285 | processing task, is_child = 0
4.22.297.616 I slot      release: id  1 | task 1285 | stop processing: n_tokens = 53, truncated = 0
4.22.298.521 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263274284
4.22.298.524 I slot launch_slot_: id  0 | task 1287 | processing task, is_child = 0
4.22.307.030 I slot      release: id  0 | task 1287 | stop processing: n_tokens = 55, truncated = 0
4.22.307.939 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263283307
4.22.307.942 I slot launch_slot_: id  3 | task 1289 | processing task, is_child = 0
4.22.316.453 I slot      release: id  3 | task 1289 | stop processing: n_tokens = 67, truncated = 0
4.22.317.339 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263296513
4.22.317.342 I slot launch_slot_: id  2 | task 1291 | processing task, is_child = 0
4.22.329.815 I slot      release: id  2 | task 1291 | stop processing: n_tokens = 81, truncated = 0
4.22.330.716 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263305768
4.22.330.719 I slot launch_slot_: id  1 | task 1293 | processing task, is_child = 0
4.22.339.262 I slot      release: id  1 | task 1293 | stop processing: n_tokens = 63, truncated = 0
4.22.340.165 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263315182
4.22.340.168 I slot launch_slot_: id  0 | task 1295 | processing task, is_child = 0
4.22.348.739 I slot      release: id  0 | task 1295 | stop processing: n_tokens = 69, truncated = 0
4.22.349.645 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263324605
4.22.349.648 I slot launch_slot_: id  3 | task 1297 | processing task, is_child = 0
4.22.357.965 I slot      release: id  3 | task 1297 | stop processing: n_tokens = 56, truncated = 0
4.22.358.863 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263337967
4.22.358.866 I slot launch_slot_: id  2 | task 1299 | processing task, is_child = 0
4.22.369.208 I slot      release: id  2 | task 1299 | stop processing: n_tokens = 65, truncated = 0
4.22.370.104 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263347413
4.22.370.108 I slot launch_slot_: id  1 | task 1301 | processing task, is_child = 0
4.22.380.153 I slot      release: id  1 | task 1301 | stop processing: n_tokens = 73, truncated = 0
4.22.381.064 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263356891
4.22.381.067 I slot launch_slot_: id  0 | task 1303 | processing task, is_child = 0
4.22.389.772 I slot      release: id  0 | task 1303 | stop processing: n_tokens = 77, truncated = 0
4.22.390.677 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263366116
4.22.390.680 I slot launch_slot_: id  3 | task 1305 | processing task, is_child = 0
4.22.399.051 I slot      release: id  3 | task 1305 | stop processing: n_tokens = 53, truncated = 0
4.22.399.958 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.107 (> 0.100 thold), f_keep = 0.057
4.22.399.961 I slot launch_slot_: id  3 | task 1307 | processing task, is_child = 0
4.22.406.873 I slot      release: id  3 | task 1307 | stop processing: n_tokens = 28, truncated = 0
4.22.407.776 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263377360
4.22.407.779 I slot launch_slot_: id  2 | task 1309 | processing task, is_child = 0
4.22.419.191 I slot      release: id  2 | task 1309 | stop processing: n_tokens = 45, truncated = 0
4.22.420.104 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263388305
4.22.420.107 I slot launch_slot_: id  1 | task 1311 | processing task, is_child = 0
4.22.428.190 I slot      release: id  1 | task 1311 | stop processing: n_tokens = 41, truncated = 0
4.22.429.135 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.149 (> 0.100 thold), f_keep = 0.171
4.22.429.138 I slot launch_slot_: id  1 | task 1313 | processing task, is_child = 0
4.22.437.332 I slot      release: id  1 | task 1313 | stop processing: n_tokens = 47, truncated = 0
4.22.438.246 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263397924
4.22.438.249 I slot launch_slot_: id  0 | task 1315 | processing task, is_child = 0
4.22.446.260 I slot      release: id  0 | task 1315 | stop processing: n_tokens = 38, truncated = 0
4.22.447.172 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263415025
4.22.447.176 I slot launch_slot_: id  3 | task 1317 | processing task, is_child = 0
4.22.455.424 I slot      release: id  3 | task 1317 | stop processing: n_tokens = 54, truncated = 0
4.22.456.335 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263427343
4.22.456.338 I slot launch_slot_: id  2 | task 1319 | processing task, is_child = 0
4.22.468.040 I slot      release: id  2 | task 1319 | stop processing: n_tokens = 56, truncated = 0
4.22.468.960 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263445484
4.22.468.964 I slot launch_slot_: id  1 | task 1321 | processing task, is_child = 0
4.22.477.025 I slot      release: id  1 | task 1321 | stop processing: n_tokens = 58, truncated = 0
4.22.477.877 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263454412
4.22.477.879 I slot launch_slot_: id  0 | task 1323 | processing task, is_child = 0
4.22.485.807 I slot      release: id  0 | task 1323 | stop processing: n_tokens = 62, truncated = 0
4.22.486.665 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263463576
4.22.486.667 I slot launch_slot_: id  3 | task 1325 | processing task, is_child = 0
4.22.494.508 I slot      release: id  3 | task 1325 | stop processing: n_tokens = 54, truncated = 0
4.22.495.369 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263476192
4.22.495.371 I slot launch_slot_: id  2 | task 1327 | processing task, is_child = 0
4.22.503.279 I slot      release: id  2 | task 1327 | stop processing: n_tokens = 58, truncated = 0
4.22.504.112 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263485177
4.22.504.114 I slot launch_slot_: id  1 | task 1329 | processing task, is_child = 0
4.22.512.224 I slot      release: id  1 | task 1329 | stop processing: n_tokens = 59, truncated = 0
4.22.513.064 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263493958
4.22.513.066 I slot launch_slot_: id  0 | task 1331 | processing task, is_child = 0
4.22.524.835 I slot      release: id  0 | task 1331 | stop processing: n_tokens = 63, truncated = 0
4.22.525.758 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263502660
4.22.525.760 I slot launch_slot_: id  3 | task 1333 | processing task, is_child = 0
4.22.534.559 I slot      release: id  3 | task 1333 | stop processing: n_tokens = 82, truncated = 0
4.22.535.498 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263511430
4.22.535.500 I slot launch_slot_: id  2 | task 1335 | processing task, is_child = 0
4.22.543.703 I slot      release: id  2 | task 1335 | stop processing: n_tokens = 42, truncated = 0
4.22.544.584 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263520376
4.22.544.586 I slot launch_slot_: id  1 | task 1337 | processing task, is_child = 0
4.22.552.976 I slot      release: id  1 | task 1337 | stop processing: n_tokens = 54, truncated = 0
4.22.553.807 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263532987
4.22.553.809 I slot launch_slot_: id  0 | task 1339 | processing task, is_child = 0
4.22.566.353 I slot      release: id  0 | task 1339 | stop processing: n_tokens = 54, truncated = 0
4.22.567.252 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263542711
4.22.567.254 I slot launch_slot_: id  3 | task 1341 | processing task, is_child = 0
4.22.576.103 I slot      release: id  3 | task 1341 | stop processing: n_tokens = 85, truncated = 0
4.22.577.040 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.123 (> 0.100 thold), f_keep = 0.082
4.22.577.043 I slot launch_slot_: id  3 | task 1343 | processing task, is_child = 0
4.22.585.403 I slot      release: id  3 | task 1343 | stop processing: n_tokens = 57, truncated = 0
4.22.586.237 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263551855
4.22.586.239 I slot launch_slot_: id  2 | task 1345 | processing task, is_child = 0
4.22.594.239 I slot      release: id  2 | task 1345 | stop processing: n_tokens = 46, truncated = 0
4.22.595.073 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263561128
4.22.595.076 I slot launch_slot_: id  1 | task 1347 | processing task, is_child = 0
4.22.604.720 I slot      release: id  1 | task 1347 | stop processing: n_tokens = 80, truncated = 0
4.22.605.550 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263574505
4.22.605.552 I slot launch_slot_: id  0 | task 1349 | processing task, is_child = 0
4.22.616.426 I slot      release: id  0 | task 1349 | stop processing: n_tokens = 84, truncated = 0
4.22.617.246 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263593555
4.22.617.248 I slot launch_slot_: id  3 | task 1351 | processing task, is_child = 0
4.22.625.606 I slot      release: id  3 | task 1351 | stop processing: n_tokens = 48, truncated = 0
4.22.626.408 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263602390
4.22.626.410 I slot launch_slot_: id  2 | task 1353 | processing task, is_child = 0
4.22.634.496 I slot      release: id  2 | task 1353 | stop processing: n_tokens = 45, truncated = 0
4.22.635.276 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263612872
4.22.635.278 I slot launch_slot_: id  1 | task 1355 | processing task, is_child = 0
4.22.643.503 I slot      release: id  1 | task 1355 | stop processing: n_tokens = 47, truncated = 0
4.22.644.274 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263624578
4.22.644.276 I slot launch_slot_: id  0 | task 1357 | processing task, is_child = 0
4.22.656.464 I slot      release: id  0 | task 1357 | stop processing: n_tokens = 53, truncated = 0
4.22.657.413 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263633758
4.22.657.415 I slot launch_slot_: id  3 | task 1359 | processing task, is_child = 0
4.22.665.721 I slot      release: id  3 | task 1359 | stop processing: n_tokens = 47, truncated = 0
4.22.666.597 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263642648
4.22.666.598 I slot launch_slot_: id  2 | task 1361 | processing task, is_child = 0
4.22.675.127 I slot      release: id  2 | task 1361 | stop processing: n_tokens = 63, truncated = 0
4.22.676.010 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263651655
4.22.676.012 I slot launch_slot_: id  1 | task 1363 | processing task, is_child = 0
4.22.684.502 I slot      release: id  1 | task 1363 | stop processing: n_tokens = 57, truncated = 0
4.22.685.334 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263664616
4.22.685.336 I slot launch_slot_: id  0 | task 1365 | processing task, is_child = 0
4.22.696.189 I slot      release: id  0 | task 1365 | stop processing: n_tokens = 59, truncated = 0
4.22.697.035 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263673873
4.22.697.037 I slot launch_slot_: id  3 | task 1367 | processing task, is_child = 0
4.22.706.115 I slot      release: id  3 | task 1367 | stop processing: n_tokens = 55, truncated = 0
4.22.706.999 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263683279
4.22.707.001 I slot launch_slot_: id  2 | task 1369 | processing task, is_child = 0
4.22.715.868 I slot      release: id  2 | task 1369 | stop processing: n_tokens = 85, truncated = 0
4.22.716.727 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263692654
4.22.716.728 I slot launch_slot_: id  1 | task 1371 | processing task, is_child = 0
4.22.724.788 I slot      release: id  1 | task 1371 | stop processing: n_tokens = 41, truncated = 0
4.22.725.622 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263704341
4.22.725.624 I slot launch_slot_: id  0 | task 1373 | processing task, is_child = 0
4.22.734.699 I slot      release: id  0 | task 1373 | stop processing: n_tokens = 55, truncated = 0
4.22.735.588 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126263714266
4.22.735.590 I slot launch_slot_: id  3 | task 1375 | processing task, is_child = 0
4.22.746.772 I slot      release: id  3 | task 1375 | stop processing: n_tokens = 49, truncated = 0
4.22.747.669 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126263724020
4.22.747.670 I slot launch_slot_: id  2 | task 1377 | processing task, is_child = 0
4.22.755.858 I slot      release: id  2 | task 1377 | stop processing: n_tokens = 42, truncated = 0
4.22.756.733 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126263732939
4.22.756.735 I slot launch_slot_: id  1 | task 1379 | processing task, is_child = 0
4.22.766.743 I slot      release: id  1 | task 1379 | stop processing: n_tokens = 42, truncated = 0
4.22.767.577 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126263742851
